symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
DBSTOCKBRO,DB (International) Stock Brokers Limited,Financial Services,Capital Markets,289506080.0,,0.0,26544000.0,1190000000.0,79.731,-28.7,,7.1292,0.0,42254304.0,2026-07-21,ok,INR,OK,1159841000.0,,607945000.0,,,3.583,,0.017,,3999920.0,948070016.0,,,1.5895941,39.202248,2026-07-21,55639000.0,402876000.0,31137000.0,57874000.0,35903000.0,1600000.0,1159841000.0,1105024015.0,20098000.0,11924209.0,987343000.0,1001909596.0,379398000.0,353443076.0,126710000.0,156331000.0,67126000.0,75030000.0,35000000.0,35000000.0,2026-07-23,False
DCI,DC Infotech and Communication Limited,Technology,Electronics & Computer Distribution,7369744896.0,354528992.0,4.811,871892992.0,4394380200.1953125,76.209,38.6,23.565,33.5031,0.0,212091008.0,2026-07-21,ok,INR,OK,3726959000.0,,1001453000.0,1.379,0.893,80.889,0.07008,-0.258,,4975789056.0,253634000.0,-374160992.0,-380211360.0,4.068778,20.207561,2026-07-21,364276000.0,2649073000.0,212091000.0,144998000.0,-374161000.0,-37995000.0,3726959000.0,2464251000.0,1180000.0,2057000.0,3641122000.0,2432060000.0,2639669000.0,1736143000.0,7369745000.0,5557491000.0,6703099000.0,5096532000.0,16400000.0,14180000.0,2026-07-23,False
DCM,DCM Limited,Industrials,Metal Fabrication,717800000.0,11800000.0,1.644,10400000.0,1688468538.0999832,65.955,13.5,6.454,9.7158,0.0,28900000.0,2026-07-21,ok,INR,OK,1292700000.0,,-16600000.0,0.972,0.797,2.23,-0.01189,0.374,,1549992576.0,278000000.0,-18800000.0,154342496.0,3.8734565,62.522587,2026-07-21,67000000.0,826300000.0,28900000.0,219200000.0,-18800000.0,6400000.0,1292700000.0,1251088000.0,,,586500000.0,543751000.0,603100000.0,592376000.0,717800000.0,690400000.0,0.0,0.0,18677749.0,18677749.0,2026-07-23,False
DCMFINSERV,DCM Financial Services Limited,Financial Services,Credit Services,-743000.0,,0.0,693016000.0,112174027.57801723,45.468,,,,0.0,-10238000.0,2026-07-21,ok,INR,OK,203069000.0,,-532677000.0,0.208,0.054,,-0.04903,-0.172,,768820992.0,32746000.0,-3466000.0,,-0.20621528,,2026-07-21,-15484000.0,712579000.0,-10238000.0,-11854000.0,-3466000.0,-2893000.0,203069000.0,214709000.0,20770000.0,20770000.0,148490000.0,58451000.0,681167000.0,683021000.0,0.0,0.0,6192000.0,8497000.0,22125054.0,22125054.0,2026-07-23,True
DCMNVL,DCM Nouvelle Limited,Consumer Cyclical,Textile Manufacturing,10270699520.0,558700032.0,5.44,3278599936.0,2747870341.6800537,62.903,-6.5,0.493,6.4422,0.0,36100000.0,2026-07-21,ok,INR,OK,7337900000.0,,1037500000.0,1.322,0.401,98.359,0.02289,0.686,,6060484096.0,12900000.0,508200000.0,212801504.0,0.8353459,76.1658,2026-07-21,265000000.0,4004600000.0,36100000.0,89100000.0,508200000.0,664600000.0,7337900000.0,7439613000.0,625400000.0,726074000.0,4261900000.0,4266983000.0,3224400000.0,3239905000.0,10270700000.0,10758900000.0,7605600000.0,8088800000.0,18677749.0,18677749.0,2026-07-23,False
DCMSIL,DCM Shriram International Limited,Industrials,Industrial Distribution,4511673856.0,161110000.0,3.571,741668992.0,7080293884.054184,57.231,-3.2,-3.619,-1.3192,0.0,-137758000.0,2026-07-21,ok,INR,OK,5858234000.0,2548227000.0,1518263000.0,1.988,0.698,19.869,0.0044400003,,,8260822528.0,2191000.0,385915008.0,270708256.0,1.974831,,2026-07-21,-57005000.0,2125369000.0,-137758000.0,630656000.0,385915000.0,506074000.0,5858234000.0,6234099000.0,107454000.0,106792000.0,3055274000.0,3613477000.0,1537011000.0,1872617000.0,4401715000.0,5581144000.0,2048844000.0,2098448000.0,86992185.0,86992185.0,2026-07-23,False
DEEDEV,DEE DEVELOPMENT ENG LTD,Industrials,Metal Fabrication,11419992064.0,1912129024.0,16.744,7054134784.0,45021172300.0,64.602,26.3,9.127,14.4545,0.0,773566976.0,2026-07-21,ok,INR,OK,19237272000.0,,2911417000.0,1.335,0.486,79.221,0.04894,1.817,,54903074816.0,843659008.0,195484992.0,-3362522880.0,5.3483377,61.105118,2026-07-21,1524202000.0,10332903000.0,773567000.0,436331000.0,195485000.0,-1184573000.0,19237272000.0,159349910000.0,1334878000.0,7093250000.0,11603861000.0,97392400000.0,8692444000.0,68720350000.0,11419992000.0,8273622000.0,5641749000.0,3662975000.0,69263342.0,69054078.0,2026-07-23,False
DELPHIFX,Delphi World Money Limited,Financial Services,Capital Markets,14232980480.0,287540000.0,2.02,1740440064.0,1680084235.3594422,75.391,-7.7,1.635,12.1442,0.0,43430000.0,2026-07-21,ok,INR,OK,6462760000.0,,752090000.0,1.168,0.577,134.635,0.03246,0.806,,570895616.0,1061550016.0,629550016.0,291778752.0,0.54280967,40.812504,2026-07-21,239600000.0,5170050000.0,43430000.0,19550000.0,629550000.0,270340000.0,6462760000.0,3094950000.0,205390000.0,,5241890000.0,2035980000.0,4489800000.0,561850000.0,13991040000.0,17221310000.0,13710000000.0,17071810000.0,245267775.0,179265062.0,2026-07-23,False
DHARAN,Dharan Infra-EPC Limited,Real Estate,Real Estate - Development,63501000.0,-352991008.0,0.0,683923008.0,836601333.6205026,28.231,-55.7,-3.818,-3.5059,0.0,-350500992.0,2026-07-21,ok,INR,OK,10586986000.0,,9305214000.0,8.292,6.39,7.227,-0.0194,1.099,,-6079884288.0,7548121088.0,,,0.082872935,7.5000005,2026-07-21,-350134000.0,1772147000.0,-383375000.0,-365748000.0,166980000.0,684043000.0,10586986000.0,10926168000.0,414195000.0,331659000.0,9905092000.0,10135962000.0,599878000.0,783129000.0,179924000.0,224863000.0,114246000.0,128411000.0,5228758452.0,2194031988.0,2026-07-23,False
DHRUV,Dhruv Consultancy Services Limited,Industrials,Engineering & Construction,429040000.0,-330072000.0,-76.933,280558016.0,478905867.25,60.828,-69.8,-32.422,-44.5052,0.0,-284843008.0,2026-07-21,ok,INR,OK,1186628000.0,,474421000.0,2.279,0.729,38.855,-0.17898001,0.158,,751536896.0,57549000.0,-34435000.0,-102625000.0,0.72151864,,2026-07-21,-363086000.0,464556000.0,-284843000.0,69502000.0,-34435000.0,-144373000.0,1186628000.0,1422626000.0,39751000.0,8062000.0,845221000.0,1156425000.0,370800000.0,354913000.0,429040000.0,1019647000.0,424239000.0,524531000.0,18966569.0,18966569.0,2026-07-23,False
DIGISPICE,DiGiSPICE Technologies Limited,Financial Services,Financial Conglomerates,4646455808.0,205308000.0,4.419,836497984.0,3975978081.3738384,81.418,-8.2,9.755,13.0115,0.0,218058000.0,2026-07-21,ok,INR,OK,8061612000.0,,957172000.0,1.173,0.669,35.372,0.0103400005,-0.152,,2173318144.0,3402404096.0,644009984.0,-1207106688.0,1.9165504,20.645163,2026-07-21,330586000.0,5696728000.0,189740000.0,-391395000.0,644010000.0,115996000.0,8061612000.0,7126270000.0,,,6478064000.0,6008984000.0,5520892000.0,4848755000.0,4646456000.0,4484755000.0,3717153000.0,3779851000.0,208403263.0,207555263.0,2026-07-23,False
DISHTV,Dish TV India Limited,Communication Services,Entertainment,11626099712.0,-68800000.0,-0.592,307200000.0,5229167319.323717,29.824,-29.3,,,11.16,-8073600000.0,2026-07-21,ok,INR,OK,17529200000.0,,-53084300000.0,0.082,0.038,,-0.12964,0.851,,4382078464.0,1580199936.0,712000000.0,3213325056.0,-0.13847911,,2026-07-21,-5348400000.0,57955800000.0,-8073600000.0,-4876600000.0,712000000.0,4099800000.0,17529200000.0,23037900000.0,,,4751700000.0,6747600000.0,57836000000.0,55258500000.0,11626100000.0,15676000000.0,811600000.0,103000000.0,1841256154.0,1841256154.0,2026-07-23,False
DPSCLTD,India Power Corporation Limited,Utilities,Utilities - Regulated Electric,6830128128.0,34055000.0,0.499,1267158016.0,7050236770.717239,0.0,21.4,1.448,2.8024,67.63,128136000.0,2026-07-21,ok,INR,OK,18572167000.0,,-933274000.0,0.838,0.262,14.229,-0.01102,0.504,,11111031808.0,314688992.0,752166976.0,429153760.0,1.1468812,92.625,2026-07-21,358664000.0,9666650000.0,128136000.0,70298000.0,752167000.0,788544000.0,18572167000.0,18224476000.0,963226000.0,1232017000.0,4840468000.0,4880376000.0,5773742000.0,5293680000.0,6830128000.0,6203739000.0,5715276000.0,4931331000.0,973789640.0,973789640.0,2026-07-23,False
DPWIRES,D.P. Wires Limited,Industrials,Metal Fabrication,4807306240.0,172420992.0,3.587,24726000.0,2573204678.0,76.892,-6.2,6.833,9.355,0.0,175771008.0,2026-07-21,ok,INR,OK,2885600000.0,,1255409000.0,6.728,3.799,0.929,0.03075,0.24,,2400083200.0,313544000.0,280915008.0,291505760.0,1.016025,15.3674,2026-07-21,249446000.0,225383000.0,175771000.0,222049000.0,280915000.0,517826000.0,2885600000.0,2988238000.0,2246000.0,3990000.0,1474574000.0,1410939000.0,219165000.0,496213000.0,4807306000.0,6209315000.0,4399483000.0,5675040000.0,15501233.0,15500444.0,2026-07-23,False
DSFCL,DCM SHRIRAM FINE CHEM LTD,Basic Materials,Specialty Chemicals,3855506944.0,55487000.0,1.439,127266000.0,2494065950.586977,53.495,-17.0,-1.661,-0.9073,0.0,-35366000.0,2026-07-21,ok,INR,OK,2954044000.0,1912562000.0,1186417000.0,2.764,2.103,6.031,-0.00311,,,1646215680.0,700220992.0,160696992.0,178418256.0,1.1041023,,2026-07-21,-20699000.0,844009000.0,-35366000.0,191886000.0,160697000.0,145175000.0,2954044000.0,3082685000.0,0.0,27125000.0,1859107000.0,1732113000.0,672690000.0,747449000.0,3826397000.0,4269472000.0,2310140000.0,2477479000.0,86992185.0,86992185.0,2026-07-23,False
DUCON,Ducon Infratechnologies Limited,Industrials,Specialty Industrial Machinery,4323126784.0,148559616.0,3.436,1094723968.0,997521530.3988769,39.464,590.2,10.106,14.6379,0.0,50453000.0,2026-07-21,ok,INR,OK,3052998000.0,,1564243000.0,1.808,1.701,139.323,0.056750003,-0.2,,1286172800.0,120102000.0,,,0.40246847,8.823529,2026-07-21,251866000.0,1392533000.0,109846000.0,135487000.0,50190000.0,-299477000.0,3052998000.0,3016768000.0,0.0,30875000.0,2896599000.0,2846433000.0,1332356000.0,1250871000.0,4193967000.0,4506307000.0,3796736000.0,3992927000.0,324925587.0,324925587.0,2026-07-23,False
EASTSILK,Eastern Silk Industries Limited,Consumer Cyclical,Textile Manufacturing,237067008.0,-74640000.0,-31.485,763729984.0,259750000.0,90.0,15.8,-27.733,-6.2633,0.0,-136024000.0,2026-07-21,ok,INR,OK,1337232000.0,,308856000.0,2.503,0.391,213.184,-0.03952,1.599,,973317440.0,33506000.0,-219842000.0,-71699752.0,0.69768417,,2026-07-21,-70883000.0,978982000.0,-136024000.0,39642000.0,-219842000.0,-9986000.0,1337232000.0,1505198000.0,763730000.0,213889000.0,514361000.0,626759000.0,205505000.0,659106000.0,237067000.0,218537000.0,12000000.0,-14992000.0,5000000.0,5000000.0,2026-07-23,False
ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,Industrials,Rental & Leasing Services,8081580032.0,939289984.0,11.623,77790000.0,7661999816.894531,70.489,16.7,23.654,27.7068,0.0,575769984.0,2026-07-21,ok,INR,OK,4134930000.0,,2074260000.0,2.537,1.832,2.935,0.109069996,,,6572716544.0,1372530048.0,682179968.0,251578752.0,2.9347064,13.535417,2026-07-21,771620000.0,1484210000.0,575770000.0,600970000.0,682180000.0,751610000.0,4134930000.0,3414020000.0,0.0,1080000.0,3424240000.0,2712853000.0,1349980000.0,1073750000.0,8081580000.0,6539640000.0,5904510000.0,4744870000.0,60000000.0,60000000.0,2026-07-23,False
EIFFL,Euro India Fresh Foods Limited,Consumer Defensive,Packaged Foods,1520400000.0,152000000.0,9.997,592300032.0,7936000000.0,,71.6,6.65,12.5301,0.0,49700000.0,2026-07-21,ok,INR,OK,1553700000.0,,489500000.0,1.876,0.453,76.862,0.05184,-0.024,,8704293888.0,8100000.0,102900000.0,-30250000.0,10.53727,164.09547,2026-07-21,124700000.0,783100000.0,49700000.0,56000000.0,102900000.0,86600000.0,1553700000.0,1289200000.0,105000000.0,79500000.0,1048000000.0,945000000.0,558500000.0,455100000.0,1520400000.0,1437400000.0,1016500000.0,970800000.0,24800000.0,24800000.0,2026-07-23,False
EMAMIREAL,Emami Realty Limited,Real Estate,Real Estate - Development,931563008.0,-1468327936.0,-157.62,20022718464.0,4120563796.945862,76.911,435.1,,-21.5972,0.0,-1894706944.0,2026-07-21,ok,INR,OK,23017116000.0,,2869218000.0,1.165,0.037,,-0.04143,0.302,,22893434880.0,568140992.0,-1955838976.0,-1415668864.0,-1.3864046,,2026-07-21,-1207384000.0,25497551000.0,-1894707000.0,-1262376000.0,-1955839000.0,-753952000.0,23017116000.0,21760500000.0,7663465000.0,9435600000.0,20295866000.0,19262600000.0,17426648000.0,13540500000.0,931563000.0,823084000.0,1007593000.0,785744000.0,52033889.0,37843889.0,2026-07-23,False
EMMBI,Emmbi Industries Limited,Consumer Cyclical,Packaging & Containers,4555380224.0,433209984.0,9.51,1764760064.0,1685445870.6417084,65.572,8.8,4.093,11.5153,0.0,78870000.0,2026-07-21,ok,INR,OK,4603490000.0,,750250000.0,1.38,0.535,88.654,0.044650003,0.367,,3512489984.0,35380000.0,91690000.0,-239847504.0,0.8607465,21.704878,2026-07-21,302660000.0,2612880000.0,78870000.0,62290000.0,91690000.0,247990000.0,4603490000.0,4115830000.0,429480000.0,359500000.0,2725420000.0,2234720000.0,1975170000.0,1723310000.0,4555390000.0,4041800000.0,2627380000.0,2537300000.0,19240250.0,18473583.0,2026-07-23,False
EMPOWER,Empower India Limited,,,1701384960.0,,0.0,361014016.0,,39.692,274.5,5.747,,,180116992.0,2026-07-21,ok,INR,OK,,,,1.937,1.124,11.197,0.028380001,1.473,,2635771136.0,397947008.0,-493719008.0,-386333632.0,0.83603597,,2026-07-21,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
EQUIPPP,Equippp Social Impact Technologies Limited,Technology,Information Technology Services,447912000.0,31093000.0,6.942,111632000.0,2525833012.5,87.351,117.6,12.761,9.624,0.0,18060000.0,2026-07-21,ok,INR,OK,328197000.0,,148198000.0,3.465,2.412,74.065,0.05016,-0.424,,2463495936.0,61761000.0,19467000.0,-16433125.0,25.21605,136.16666,2026-07-21,25800000.0,177475000.0,18060000.0,5816000.0,19467000.0,-5720000.0,328197000.0,269116000.0,111632000.0,88512000.0,208315000.0,172848000.0,60117000.0,43947000.0,447912000.0,71396000.0,1135000.0,2500000.0,103095225.0,103095225.0,2026-07-23,False
ESSENTIA,Integra Essentia Limited,Consumer Defensive,Food Distribution,4736163840.0,-4876000.0,-0.103,436083008.0,2001022884.4504716,9.718,34.2,0.191,2.1585,0.0,3247000.0,2026-07-21,ok,INR,OK,2500207000.0,,1470930000.0,2.995,1.846,25.664,-0.0076599997,0.672,,1905942016.0,441000.0,-616790016.0,-1062223744.0,0.857569,inf,2026-07-21,38049000.0,800987000.0,3247000.0,38391000.0,-616790000.0,-914366000.0,2500207000.0,2209574000.0,57221000.0,43107000.0,2208354000.0,1041957000.0,737424000.0,460002000.0,4736163000.0,4417280000.0,4614356000.0,4301392000.0,1130584914.0,1130584914.0,2026-07-23,False
EUROTEXIND,Eurotex Industries and Exports Limited,Real Estate,Real Estate - Development,1083000.0,-29658000.0,0.0,356975008.0,150481280.0,76.978,-98.9,,,0.0,-7949000.0,2026-07-21,ok,INR,OK,310664000.0,,-324036000.0,0.321,0.008,,-0.07217,0.495,,467730048.0,1553000.0,-25033000.0,-26031624.0,-0.41634142,,2026-07-21,423000.0,579993000.0,-7949000.0,-17423000.0,-25033000.0,-16510000.0,310664000.0,323231000.0,50000000.0,50000000.0,152981000.0,150677000.0,477017000.0,498332000.0,1083000.0,11565000.0,0.0,130000.0,8749865.0,8749865.0,2026-07-23,False
EVERESTIND,Everest Industries Limited,Industrials,Building Products & Equipment,14169984000.0,-486148992.0,-3.431,2269044992.0,7769319460.0,69.061,-27.7,-18.639,-11.6717,0.0,-1016870016.0,2026-07-21,ok,INR,OK,12105502000.0,3381205000.0,924703000.0,1.18,0.417,45.885,-0.03925,0.047,,9580214272.0,447051008.0,1085627008.0,1091323136.0,1.5699948,,2026-07-21,-812632000.0,7160408000.0,-1016870000.0,-36040000.0,1085627000.0,-902327000.0,12105502000.0,13116954000.0,1005714000.0,945000000.0,6067804000.0,6955470000.0,5143101000.0,5050408000.0,13922773000.0,17059904000.0,9255446000.0,10936159000.0,15855754.0,15819880.0,2026-07-23,False
FAIRCHEMOR,Fairchem Organics Limited,Basic Materials,Specialty Chemicals,4596482048.0,214215008.0,4.66,837822976.0,9560289618.0,71.681,-3.2,1.961,3.8423,0.0,55405000.0,2026-07-21,ok,INR,OK,3909793000.0,1604389000.0,676307000.0,1.649,0.655,31.852,0.0167,0.427,,9663636480.0,135000.0,416000992.0,136422880.0,3.3625438,164.44965,2026-07-21,110166000.0,1279390000.0,55405000.0,219743000.0,416001000.0,-167788000.0,3909793000.0,4018288000.0,,,1718923000.0,1805836000.0,1042616000.0,785583000.0,4587277000.0,5362926000.0,3939541000.0,4433377000.0,12595902.0,13020902.0,2026-07-23,False
FCSSOFT,FCS Software Solutions Limited,Technology,Information Technology Services,581513024.0,83661000.0,14.387,0.0,2701093971.36606,31.014,204.0,0.598,2.0945,0.0,26161000.0,2026-07-21,ok,INR,OK,4589586000.0,,486500000.0,3.087,2.613,,0.00617,0.591,,2247159296.0,530068000.0,321452000.0,-198486496.0,0.63244355,77.0,2026-07-21,91245000.0,299546000.0,26161000.0,37305000.0,321452000.0,102057000.0,4589586000.0,4839873000.0,,0.0,719584000.0,661594000.0,233084000.0,332442000.0,581513000.0,365404000.0,396083000.0,237024000.0,1709553100.0,1709553100.0,2026-07-23,False
FEL,Future Enterprises Limited,Consumer Cyclical,Department Stores,21933699072.0,-1633600000.0,-7.448,74595000320.0,182892881.9570303,36.627,-13.2,-238.273,-1492.1882,,-28774299648.0,2026-07-21,ok,INR,OK,84377400000.0,,-52442100000.0,0.366,0.197,,-0.05105,0.433,,74768441344.0,166000000.0,3999399936.0,13640474624.0,0.006993403,,2026-07-21,-24106300000.0,87003100000.0,-28774300000.0,,3999400000.0,,84377400000.0,,2855800000.0,,30319800000.0,,82761900000.0,,21933700000.0,,20270700000.0,,494305080.0,,2026-07-23,False
FELDVR,Future Enterprises Limited,Consumer Cyclical,Department Stores,21933699072.0,-1633600000.0,-7.448,74595000320.0,1309908509.140606,72.22,-13.2,-238.273,-1492.1882,,-28774299648.0,2026-07-21,ok,INR,OK,84377400000.0,,-52442100000.0,0.366,0.197,,-0.05105,0.433,,75816394752.0,166000000.0,3999399936.0,13640474624.0,0.04630767,,2026-07-21,-24106300000.0,87003100000.0,-28774300000.0,,3999400000.0,,84377400000.0,,2855800000.0,,30319800000.0,,82761900000.0,,21933700000.0,,20270700000.0,,494305080.0,,2026-07-23,False
FILATFASH,Filatex Fashions Limited,Consumer Cyclical,Apparel Manufacturing,1154423040.0,47989000.0,4.157,589310976.0,1583473797.8800223,14.53,-65.7,0.122,0.1721,0.0,28321000.0,2026-07-21,ok,INR,OK,25462029000.0,,1366363000.0,1.766,1.46,2.546,0.00102,0.479,,1976028032.0,27523000.0,-14419000.0,-38924500.0,0.060975615,inf,2026-07-21,40746000.0,2313542000.0,28321000.0,94195000.0,-14419000.0,23557000.0,25462029000.0,24531830000.0,529144000.0,495555000.0,3150761000.0,2178527000.0,1784398000.0,916110000.0,1154423000.0,1858078000.0,1034530000.0,1643966000.0,8334072725.0,8334072725.0,2026-07-23,False
FLEXITUFF,Flexituff Ventures International Limited,Consumer Cyclical,Textile Manufacturing,168006000.0,-296716000.0,-176.61,2682211072.0,158534150.47581863,67.752,-99.6,,,77.0,-1349768960.0,2026-07-21,ok,INR,OK,3241441000.0,,-3278043000.0,0.24,0.116,,-0.08525,0.257,,2732797440.0,14563000.0,45300000.0,-155036000.0,-0.13080533,,2026-07-21,-508742000.0,4555896000.0,-1349769000.0,2377328000.0,45300000.0,-3189825000.0,3241441000.0,4683240000.0,185487000.0,1002610000.0,1034846000.0,1656730000.0,4312889000.0,3573470000.0,168006000.0,2885717000.0,286552000.0,1923957000.0,32822806.0,32822806.0,2026-07-23,False
FLFL,Future Lifestyle Fashions Limited,Consumer Cyclical,Apparel Manufacturing,23132899328.0,-9979599872.0,-43.14,17560700928.0,262307326.57862425,0.0,-78.7,,,,-21350899712.0,2026-07-21,ok,INR,OK,44632600000.0,-33069300000.0,-13493400000.0,0.675,0.078,,-0.13293,0.322,,16884586496.0,924499968.0,6971700224.0,4266737408.0,-0.01394356,,2026-07-21,-21517100000.0,63444600000.0,-25489000000.0,,6833800000.0,,44632600000.0,,11676500000.0,,35040200000.0,,48533600000.0,,29553000000.0,,24096200000.0,,201774874.0,,2026-07-23,False
FMNL,Future Market Networks Limited,Real Estate,Real Estate Services,996545984.0,452772000.0,45.434,1455634048.0,646933005.9351492,73.746,6.1,7.251,10.885,78.69,79162000.0,2026-07-21,ok,INR,OK,3221268000.0,,-53133000.0,0.931,0.141,130.24,0.02359,0.014,,1975672832.0,50329000.0,413164992.0,136913248.0,0.49989194,7.8389835,2026-07-21,248406000.0,2103612000.0,79162000.0,660370000.0,413165000.0,30563000.0,3221268000.0,3501126000.0,596676000.0,690820000.0,886039000.0,828432000.0,939172000.0,979494000.0,985360000.0,1010030000.0,216617000.0,223743000.0,63644381.0,60644381.0,2026-07-23,False
FOCUS,Focus Lighting and Fixtures Limited,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1877796992.0,159156000.0,8.476,209044000.0,4921204684.831619,,44.3,3.539,13.1757,0.0,50707000.0,2026-07-21,ok,INR,OK,2142451000.0,,808723000.0,2.467,1.22,14.285,0.01827,0.167,,5173147136.0,96267000.0,258584992.0,4952500.0,3.401939,33.058037,2026-07-21,209632000.0,679041000.0,151916000.0,50707000.0,258585000.0,324496000.0,2142451000.0,2016138000.0,90382000.0,105814000.0,1360125000.0,1342012000.0,551402000.0,463809000.0,1833312000.0,1877797000.0,1015376000.0,1037123000.0,67229575.0,66709721.0,2026-07-23,False
GANGAFORGE,Ganga Forging Limited,Industrials,Metal Fabrication,356164000.0,-21086000.0,-5.92,67775000.0,296975470.75,,,-12.04,-7.0981,0.0,-36538000.0,2026-07-21,ok,INR,OK,604914000.0,,81439000.0,1.375,0.268,78.9,-0.034560002,-0.102,,363715008.0,188000.0,3595000.0,-16392295.0,1.0227273,,2026-07-21,-27525000.0,319878000.0,-36538000.0,6131000.0,3595000.0,-41130000.0,604914000.0,586828830.0,83872000.0,48582680.0,298573000.0,312980120.0,217134000.0,196205120.0,356164000.0,432194000.0,261731000.0,288920000.0,169700269.0,169700269.0,2026-07-23,False
GAUDIUMIVF,GAUDIUM IVF N WOMEN H L,Healthcare,Medical Care Facilities,1043569984.0,377040000.0,36.13,245702000.0,11281967020.0,91.86,12.7,24.661,23.087,0.0,244884992.0,2026-07-21,ok,INR,OK,1931045000.0,,347747000.0,1.903,1.614,16.133,0.15605,,,9389652992.0,87857000.0,72472000.0,-76912872.0,6.364046,39.64541,2026-07-21,356872000.0,408024000.0,244885000.0,191773000.0,72472000.0,87177000.0,1931045000.0,885127000.0,0.0,17273000.0,733020000.0,538057000.0,385273000.0,380108000.0,1043570000.0,707240000.0,500377000.0,277891000.0,72786884.0,72786884.0,2026-07-23,False
GAYAPROJ,Gayatri Projects Limited,Industrials,Engineering & Construction,9848389632.0,1376956032.0,13.982,3113542912.0,9736349711.191177,87.623,-32.8,,175.2483,4.89,20421230592.0,2026-07-21,ok,INR,OK,21148724000.0,,8598666000.0,1.935,0.826,51.304,0.024360001,0.775,,6843693568.0,226976000.0,4903431168.0,1021139968.0,0.6551309,0.19470163,2026-07-21,20941978000.0,15079937000.0,20421230000.0,1238910000.0,4903431000.0,3050972000.0,21148724000.0,34391764000.0,,0.0,17797503000.0,25106397000.0,9198837000.0,47227915000.0,8468918000.0,4499245000.0,7754633000.0,4042048000.0,187198685.0,187198685.0,2026-07-23,False
